Order,PID,1st Flr SF,1st Flr SF (box-cox-0),2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Electrical,Enclosed Porch,Fence,Fireplace Qu,Fireplaces,Full Bath,Functional,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Gr Liv Area,Gr Liv Area (box-cox-0),Half Bath,Kitchen AbvGr,Kitchen Qual,Land Slope,Lot Area,Lot Area (box-cox-0.1),Lot Shape,Low Qual Fin SF,Mas Vnr Area,Misc Val,Mo Sold,Open Porch SF,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,Screen Porch,TotRms AbvGrd,Total Bath,Total Bsmt SF,Total Porch SF,Total SF,Total SF (box-cox-0.2),Utilities,Wood Deck SF,abnormal_sale,air_cond,build_type_1Fam,build_type_2Fam,build_type_Twnhs,found_BrkTil,found_CBlock,found_PConc,has 2nd Flr,has Bsmt,has Fireplace,has Garage,has Pool,has Porch,major_street,new_home,nhood_Blmngtn,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NPkVill,nhood_NWAmes,nhood_Names,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,park,partial_sale,railway,recently_built,recently_remodeled,remodeled,years_since_built,years_since_remodeled,SalePrice,SalePrice (box-cox-0)
1876,534202030,1214.0,7.101675971619444,0.0,0.0,3,TA,No,0,0,TA,519.0,695.0,0.0,BLQ,Unf,SBrkr,0.0,NA,Fa,1,2,Typ,318.0,1,TA,RFn,TA,1214.0,7.101675971619444,0,1,TA,Gtl,10355.0,15.2066429870899,IR1,0.0,196.0,0.0,7,111.0,5,5,Y,0.0,NA,0.0,5,2.0,1214.0,111.0,2428.0,18.769483281420868,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,143000.0,11.870599909242044
1877,534204120,1073.0,6.9782137426306985,0.0,0.0,3,TA,No,1,0,TA,237.0,836.0,0.0,ALQ,Unf,SBrkr,0.0,NA,NA,0,1,Typ,515.0,2,TA,RFn,TA,1073.0,6.9782137426306985,1,1,TA,Gtl,10289.0,15.190530679972309,Reg,0.0,168.0,0.0,6,0.0,7,5,Y,0.0,NA,0.0,6,2.5,1073.0,0.0,2146.0,18.189743654629904,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,156000.0,11.957611286231675
1878,534252040,1344.0,7.203405521083095,0.0,0.0,2,TA,No,1,0,TA,193.0,457.0,374.0,ALQ,Rec,SBrkr,0.0,GdWo,TA,1,1,Min1,484.0,1,TA,Unf,TA,1344.0,7.203405521083095,0,1,TA,Gtl,9503.0,14.991140316425268,Reg,0.0,0.0,0.0,6,28.0,5,5,Y,0.0,NA,0.0,6,2.0,1024.0,344.0,2368.0,18.650827686365638,AllPub,316.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,24,144000.0,11.877568578558138
1879,534252060,1728.0,7.454719949364001,0.0,0.0,6,TA,No,0,1,TA,1424.0,40.0,264.0,GLQ,Rec,SBrkr,0.0,NA,NA,0,2,Typ,352.0,1,TA,Unf,TA,1728.0,7.454719949364001,0,2,TA,Gtl,10624.0,15.271371156204099,IR1,0.0,84.0,0.0,11,0.0,4,5,Y,0.0,NA,0.0,10,2.5,1728.0,155.0,3456.0,20.508490012515818,AllPub,155.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,119000.0,11.686878772093667
1880,534252070,1224.0,7.1098794630722715,0.0,0.0,2,NA,NA,0,0,NA,0.0,0.0,0.0,NA,NA,SBrkr,0.0,NA,NA,0,2,Typ,530.0,3,TA,Unf,TA,1224.0,7.1098794630722715,0,2,TA,Gtl,10899.0,15.336035871915819,IR1,0.0,0.0,0.0,4,0.0,5,4,Y,0.0,NA,0.0,8,2.0,0.0,0.0,1224.0,15.726515136344247,AllPub,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,103000.0,11.542484267211773
1881,534252110,1422.0,7.259819610363186,0.0,0.0,3,TA,No,0,0,TA,978.0,0.0,0.0,Unf,Unf,SBrkr,36.0,GdWo,TA,1,1,Min1,286.0,1,TA,RFn,TA,1422.0,7.259819610363186,0,1,TA,Gtl,12342.0,15.653023217007247,IR1,0.0,0.0,600.0,8,0.0,5,5,Y,0.0,NA,0.0,6,1.0,978.0,36.0,2400.0,18.71440609779312,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,29,139900.0,11.848683160653573
1882,534275170,958.0,6.86484777797086,0.0,0.0,2,TA,Mn,0,0,TA,460.0,498.0,0.0,BLQ,Unf,SBrkr,0.0,NA,NA,0,1,Typ,301.0,1,TA,RFn,TA,958.0,6.86484777797086,0,1,TA,Gtl,12772.0,15.74102823597029,IR1,0.0,0.0,15500.0,4,0.0,8,6,Y,0.0,NA,0.0,5,1.0,958.0,0.0,1916.0,17.669873946554535,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,9,151500.0,11.928340903931561
1883,534275220,1065.0,6.970730078143525,0.0,0.0,3,TA,No,0,0,TA,1065.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,NA,0,1,Typ,461.0,2,TA,Unf,TA,1065.0,6.970730078143525,1,1,TA,Gtl,8892.0,14.825610964948556,IR1,0.0,66.0,0.0,7,0.0,5,5,Y,0.0,NA,0.0,6,1.5,1065.0,74.0,2130.0,18.155060764405075,AllPub,74.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,126500.0,11.747997587149712
1884,534276070,1138.0,7.037027614686276,0.0,0.0,3,TA,Av,0,1,TA,81.0,507.0,0.0,GLQ,Unf,SBrkr,0.0,MnWw,NA,0,1,Typ,264.0,1,TA,RFn,TA,1138.0,7.037027614686276,0,1,TA,Gtl,10482.0,15.237388634509923,Reg,0.0,63.0,0.0,6,0.0,8,6,Y,0.0,NA,0.0,6,1.5,588.0,224.0,1726.0,17.201287590375216,AllPub,224.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,145000.0,11.884489021402711
1885,534276160,912.0,6.815639990074331,0.0,0.0,2,TA,No,0,1,TA,522.0,111.0,279.0,BLQ,LwQ,SBrkr,0.0,MnWw,NA,0,1,Typ,297.0,1,TA,Fin,TA,912.0,6.815639990074331,0,1,TA,Gtl,7535.0,14.4179008351247,IR1,0.0,0.0,480.0,6,285.0,7,5,Y,0.0,NA,0.0,5,1.5,912.0,297.0,1824.0,17.44786134364092,AllPub,12.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,22,120000.0,11.695247021764184
1886,534276180,1074.0,6.97914527506881,0.0,0.0,2,TA,No,0,0,TA,250.0,438.0,206.0,Rec,LwQ,SBrkr,0.0,GdWo,Gd,1,1,Min1,396.0,2,TA,Unf,TA,1074.0,6.97914527506881,0,1,Gd,Gtl,7450.0,14.39021492327519,IR1,0.0,0.0,0.0,1,72.0,5,5,Y,0.0,NA,0.0,6,1.0,894.0,72.0,1968.0,17.791610961223494,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,124000.0,11.728036844587175
1887,534276290,882.0,6.782192056006791,0.0,0.0,3,NA,NA,0,0,NA,0.0,0.0,0.0,NA,NA,SBrkr,0.0,MnPrv,NA,0,1,Typ,294.0,1,TA,RFn,TA,882.0,6.782192056006791,0,1,TA,Gtl,8339.0,14.666719622768388,IR1,0.0,0.0,1200.0,7,0.0,7,5,Y,0.0,NA,0.0,5,1.0,0.0,0.0,882.0,14.411706727514767,AllPub,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,106500.0,11.575900264131617
1888,534278150,1187.0,7.079184394609668,0.0,0.0,2,TA,No,1,0,TA,386.0,311.0,167.0,ALQ,LwQ,SBrkr,0.0,NA,TA,1,1,Typ,440.0,2,TA,RFn,TA,1187.0,7.079184394609668,0,1,TA,Gtl,14357.0,16.043921043363486,IR1,0.0,0.0,0.0,8,0.0,5,5,Y,0.0,NA,0.0,6,2.0,864.0,128.0,2051.0,17.98069381408431,AllPub,128.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,140500.0,11.852962767755937
1889,534278170,964.0,6.871091294610546,0.0,0.0,3,TA,No,0,0,TA,264.0,700.0,0.0,ALQ,Unf,SBrkr,0.0,GdPrv,Fa,1,1,Typ,784.0,2,TA,Fin,TA,964.0,6.871091294610546,0,1,TA,Gtl,8243.0,14.638174681220306,IR1,0.0,56.0,0.0,2,0.0,7,5,Y,0.0,NA,0.0,5,1.0,964.0,170.0,1928.0,17.698199575068216,AllPub,170.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,137500.0,11.831379196088763
1890,534278190,894.0,6.795705775173514,0.0,0.0,3,TA,No,0,0,TA,894.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,NA,0,1,Typ,312.0,1,TA,Unf,TA,894.0,6.795705775173514,0,1,TA,Gtl,8680.0,14.765777824382855,Reg,0.0,0.0,0.0,1,0.0,7,5,Y,0.0,NA,0.0,5,1.0,894.0,0.0,1788.0,17.358543411816488,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,117600.0,11.675044314446664
1891,534401120,1200.0,7.090076835776092,0.0,0.0,3,TA,No,0,1,TA,520.0,654.0,0.0,BLQ,Unf,SBrkr,0.0,MnPrv,TA,1,2,Typ,440.0,2,TA,RFn,TA,1200.0,7.090076835776092,0,1,TA,Gtl,8800.0,14.799805069535616,Reg,0.0,202.0,0.0,10,0.0,6,7,Y,0.0,NA,0.0,6,2.5,1174.0,0.0,2374.0,18.662800774353776,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,163500.0,12.004568269319446
1892,534401200,1042.0,6.948897222313312,0.0,0.0,3,TA,Gd,0,0,TA,548.0,494.0,0.0,GLQ,Unf,SBrkr,0.0,GdPrv,NA,0,2,Typ,440.0,2,TA,RFn,TA,1042.0,6.948897222313312,0,1,TA,Gtl,9200.0,14.910289954677154,Reg,0.0,98.0,0.0,5,0.0,5,6,Y,0.0,NA,0.0,5,2.0,1042.0,192.0,2084.0,18.054172970890118,AllPub,192.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,161000.0,11.9891596439666
1893,534403040,1302.0,7.171656822768514,0.0,0.0,3,TA,Gd,0,1,Gd,452.0,270.0,580.0,LwQ,ALQ,SBrkr,0.0,MnPrv,NA,0,2,Min1,309.0,1,TA,RFn,TA,1302.0,7.171656822768514,0,1,Gd,Gtl,9350.0,14.950609611415837,Reg,0.0,108.0,0.0,10,0.0,7,6,Y,0.0,NA,0.0,7,2.5,1302.0,333.0,2604.0,19.10450405056543,AllPub,333.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,16,158000.0,11.970350312009105
1894,534403290,845.0,6.739336627357174,1309.0,0.0,5,TA,No,0,0,TA,431.0,414.0,0.0,ALQ,Unf,SBrkr,0.0,MnPrv,Gd,1,2,Typ,539.0,2,TA,RFn,TA,2154.0,7.675081857716334,1,1,TA,Gtl,8800.0,14.799805069535616,Reg,0.0,306.0,0.0,7,0.0,7,6,Y,0.0,NA,161.0,8,2.5,845.0,161.0,2999.0,19.795067646872628,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,10,224500.0,12.321630986164447
1895,534403420,1374.0,7.2254814727822945,0.0,0.0,3,TA,No,0,1,TA,533.0,54.0,543.0,ALQ,Rec,SBrkr,84.0,MnPrv,TA,1,1,Typ,286.0,1,TA,RFn,TA,1374.0,7.2254814727822945,0,1,TA,Gtl,11382.0,15.446136828340643,IR1,0.0,212.0,0.0,8,28.0,5,6,Y,0.0,NA,0.0,7,1.5,1130.0,112.0,2504.0,18.916458422919852,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,147000.0,11.898187865760873
1896,534425015,1652.0,7.409741954080923,0.0,0.0,3,TA,Mn,1,0,TA,206.0,1386.0,0.0,ALQ,Unf,SBrkr,0.0,NA,Gd,1,1,Typ,510.0,2,TA,RFn,TA,1652.0,7.409741954080923,1,1,Gd,Gtl,22002.0,17.179797455421486,Reg,0.0,136.0,0.0,7,0.0,7,6,Y,0.0,NA,201.0,6,2.5,1592.0,201.0,3244.0,20.18756437364642,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,16,200000.0,12.206072645530174
1897,534425080,1429.0,7.264730177929867,0.0,0.0,3,TA,No,0,1,TA,331.0,594.0,219.0,BLQ,Rec,SBrkr,0.0,NA,Gd,2,1,Typ,572.0,2,TA,Unf,TA,1429.0,7.264730177929867,0,1,Gd,Gtl,14585.0,16.084988124803107,IR1,0.0,85.0,0.0,6,110.0,6,6,Y,0.0,NA,0.0,7,1.5,1144.0,326.0,2573.0,19.046837112043928,AllPub,216.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,20,181900.0,12.111212364506214
1898,534427140,1327.0,7.190676034332207,0.0,0.0,3,TA,No,1,0,TA,658.0,405.0,0.0,Rec,Unf,SBrkr,0.0,NA,NA,0,1,Typ,624.0,2,TA,Unf,TA,1327.0,7.190676034332207,0,1,Gd,Gtl,7388.0,14.36984060826438,Reg,0.0,0.0,0.0,7,0.0,6,5,Y,0.0,NA,0.0,7,2.0,1063.0,0.0,2390.0,18.694611073453874,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,5,150750.0,11.923378114589433
1899,534429030,1224.0,7.1098794630722715,0.0,0.0,2,NA,NA,0,0,NA,0.0,0.0,0.0,NA,NA,SBrkr,0.0,NA,NA,0,2,Typ,462.0,2,TA,Unf,TA,1224.0,7.1098794630722715,0,2,TA,Gtl,9842.0,15.078891472746689,Reg,0.0,0.0,0.0,3,0.0,5,4,Y,0.0,NA,0.0,6,2.0,0.0,0.0,1224.0,15.726515136344247,AllPub,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,101800.0,11.53076538309856
1900,534430090,932.0,6.837332814685591,0.0,0.0,2,TA,No,0,0,TA,932.0,0.0,0.0,Unf,Unf,FuseA,214.0,GdPrv,Gd,1,1,Typ,306.0,1,TA,Unf,TA,932.0,6.837332814685591,0,1,Gd,Gtl,8280.0,14.64921163765385,IR1,0.0,0.0,0.0,11,0.0,5,6,Y,0.0,NA,0.0,4,1.0,932.0,214.0,1864.0,17.54546442299451,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,124000.0,11.728036844587175
1901,534431020,908.0,6.811244378601294,0.0,0.0,2,TA,No,0,0,TA,433.0,130.0,259.0,LwQ,Rec,SBrkr,0.0,MnPrv,NA,0,1,Typ,512.0,2,TA,Unf,TA,908.0,6.811244378601294,0,1,TA,Gtl,12172.0,15.617467527379949,Reg,0.0,0.0,0.0,10,24.0,7,5,Y,0.0,NA,192.0,4,1.0,822.0,500.0,1730.0,17.21156834847181,AllPub,284.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,11,138500.0,11.83862560460953
1903,534450110,666.0,6.501289670540389,0.0,0.0,2,Fa,No,0,1,Fa,367.0,299.0,0.0,LwQ,Unf,SBrkr,0.0,MnPrv,NA,0,1,Typ,0.0,0,NA,NA,NA,666.0,6.501289670540389,0,1,Gd,Gtl,5000.0,13.436729115920993,Reg,0.0,0.0,0.0,4,52.0,3,3,N,0.0,NA,0.0,4,1.5,666.0,52.0,1332.0,16.080011783322895,AllPub,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,57,64500.0,11.074420502783864
1904,534451020,442.0,6.091309882077698,228.0,0.0,2,TA,No,1,0,TA,226.0,144.0,0.0,LwQ,Unf,FuseA,0.0,MnPrv,NA,0,1,Typ,0.0,0,NA,NA,NA,670.0,6.507277712385012,0,1,Fa,Gtl,3500.0,12.61553179372564,Reg,0.0,0.0,2000.0,7,21.0,5,3,N,0.0,NA,0.0,4,2.0,370.0,21.0,1040.0,15.062112997524832,AllPub,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,57,64000.0,11.06663836234181
1905,534453080,808.0,6.694562058521095,0.0,0.0,2,TA,No,0,0,TA,254.0,150.0,404.0,BLQ,ALQ,SBrkr,0.0,NA,NA,0,1,Typ,308.0,1,TA,Unf,TA,808.0,6.694562058521095,0,1,TA,Gtl,5175.0,13.517493648945548,Reg,0.0,0.0,0.0,7,0.0,8,5,N,0.0,NA,0.0,5,1.0,808.0,143.0,1616.0,16.91080206622706,AllPub,143.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,49,7,112000.0,11.626254150277232
1906,534475170,1127.0,7.027314514039777,850.0,0.0,4,TA,No,0,1,TA,374.0,442.0,0.0,Rec,Unf,SBrkr,0.0,GdPrv,TA,1,1,Typ,540.0,2,TA,RFn,TA,1977.0,7.589335823170617,1,1,TA,Gtl,9500.0,14.990351259560768,Reg,0.0,272.0,0.0,6,52.0,6,6,Y,0.0,NA,0.0,9,2.0,816.0,52.0,2793.0,19.444670718107105,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,29,165000.0,12.013700752882718
1907,534476080,1150.0,7.047517221357296,0.0,0.0,2,TA,No,1,0,TA,710.0,368.0,0.0,BLQ,Unf,SBrkr,0.0,MnPrv,NA,0,1,Typ,288.0,1,TA,Fin,TA,1150.0,7.047517221357296,0,1,TA,Gtl,9600.0,15.016533111252238,Reg,0.0,176.0,0.0,10,0.0,6,5,Y,0.0,NA,175.0,6,2.0,1078.0,175.0,2228.0,18.364314398974642,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,144000.0,11.877568578558138
1908,534478140,928.0,6.833031732786201,992.0,0.0,4,TA,No,0,0,TA,708.0,220.0,0.0,Rec,Unf,FuseA,0.0,NA,NA,0,2,Typ,400.0,2,Fa,Unf,TA,1920.0,7.560080465021827,0,2,TA,Gtl,11345.0,15.437852808174064,Reg,0.0,567.0,0.0,7,0.0,5,5,Y,0.0,NA,0.0,10,2.0,928.0,0.0,2848.0,19.540194545491303,AllPub,0.0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,57,137000.0,11.827736204810263
1909,534479120,968.0,6.875232087276577,408.0,0.0,3,TA,No,1,0,TA,359.0,368.0,41.0,Rec,BLQ,SBrkr,0.0,NA,Gd,1,1,Typ,240.0,1,TA,Unf,TA,1376.0,7.226936018493289,0,1,TA,Gtl,9492.0,14.988246011026773,Reg,0.0,0.0,0.0,4,0.0,5,5,Y,0.0,NA,0.0,6,2.0,768.0,0.0,2144.0,18.185419629780508,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,57,105000.0,11.56171562913966
1910,534479140,888.0,6.78897174299217,756.0,0.0,3,TA,No,0,0,TA,342.0,386.0,0.0,LwQ,Unf,SBrkr,0.0,NA,Gd,2,1,Typ,312.0,1,TA,Unf,TA,1644.0,7.404887575616125,1,1,Gd,Gtl,9480.0,14.985085142098832,Reg,0.0,224.0,0.0,6,0.0,7,5,Y,0.0,NA,0.0,7,1.5,728.0,168.0,2372.0,18.65881243757324,AllPub,168.0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,12,146500.0,11.894780707439258
1911,535101150,1560.0,7.352441100243583,0.0,0.0,4,TA,No,0,0,TA,1560.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,NA,0,2,Typ,792.0,3,TA,Unf,TA,1560.0,7.352441100243583,0,2,TA,Gtl,8668.0,14.762351852224889,Reg,0.0,0.0,0.0,5,0.0,5,5,Y,0.0,NA,0.0,8,2.0,1560.0,0.0,3120.0,19.99199487507929,AllPub,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,126000.0,11.744037185933616
1912,535102010,1280.0,7.154615356913663,0.0,0.0,3,TA,Av,0,1,TA,191.0,602.0,0.0,GLQ,Unf,SBrkr,0.0,NA,TA,1,2,Typ,432.0,2,TA,Fin,TA,1280.0,7.154615356913663,0,1,TA,Gtl,10050.0,15.131395577693825,IR1,0.0,87.0,0.0,6,40.0,6,5,Y,0.0,NA,0.0,6,2.5,793.0,180.0,2073.0,18.0297840046848,AllPub,140.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,175000.0,12.072541252905651
1913,535105110,1254.0,7.134093721192866,0.0,0.0,3,TA,Av,1,0,TA,618.0,600.0,0.0,ALQ,Unf,SBrkr,0.0,NA,Gd,1,1,Typ,525.0,2,TA,RFn,TA,1254.0,7.134093721192866,0,1,TA,Gtl,9600.0,15.016533111252238,IR1,0.0,291.0,0.0,5,0.0,5,6,Y,0.0,NA,168.0,6,2.0,1218.0,168.0,2472.0,18.85501519997063,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,158500.0,11.973509872299472
1914,535106140,912.0,6.815639990074331,0.0,0.0,2,TA,No,0,0,TA,456.0,456.0,0.0,Rec,Unf,FuseA,0.0,NA,NA,0,1,Typ,275.0,1,TA,RFn,TA,912.0,6.815639990074331,0,1,TA,Gtl,10150.0,15.156290673216407,Reg,0.0,1.0,0.0,7,0.0,5,5,Y,0.0,NA,0.0,5,1.0,912.0,0.0,1824.0,17.44786134364092,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,114500.0,11.648330101976432
